Unique_ID,Datetime,Latitude,Longitude,Wind Speed (kt),Pressure (mb),Status
WP2013_24,2013-10-11 12:00:00,15.4,122.2,100.0,948.0,TY
WP2013_24,2013-10-11 18:00:00,15.4,120.5,90.0,956.0,TY
WP2013_24,2013-10-11 18:00:00,15.4,120.5,90.0,956.0,TY
WP2013_24,2013-10-11 18:00:00,15.4,120.5,90.0,956.0,TY
WP2013_24,2013-10-12 00:00:00,15.1,119.2,85.0,959.0,TY
WP2013_24,2013-10-12 00:00:00,15.1,119.2,85.0,959.0,TY
WP2013_24,2013-10-12 00:00:00,15.1,119.2,85.0,959.0,TY
WP2013_24,2013-10-12 06:00:00,15.2,118.1,85.0,959.0,TY
WP2013_24,2013-10-12 06:00:00,15.2,118.1,85.0,959.0,TY
WP2013_24,2013-10-12 06:00:00,15.2,118.1,85.0,959.0,TY
WP2013_24,2013-10-12 12:00:00,15.2,117.0,85.0,959.0,TY
WP2013_24,2013-10-12 12:00:00,15.2,117.0,85.0,959.0,TY
WP2013_24,2013-10-12 12:00:00,15.2,117.0,85.0,959.0,TY
WP2013_24,2013-10-12 18:00:00,15.2,115.8,85.0,959.0,TY
WP2013_24,2013-10-12 18:00:00,15.2,115.8,85.0,959.0,TY
WP2013_24,2013-10-12 18:00:00,15.2,115.8,85.0,959.0,TY
WP2013_24,2013-10-13 00:00:00,15.2,114.6,80.0,963.0,TY
WP2013_24,2013-10-13 00:00:00,15.2,114.6,80.0,963.0,TY
WP2013_24,2013-10-13 00:00:00,15.2,114.6,80.0,963.0,TY
WP2013_24,2013-10-13 06:00:00,15.3,113.7,80.0,963.0,TY
WP2013_24,2013-10-13 06:00:00,15.3,113.7,80.0,963.0,TY
WP2013_24,2013-10-13 06:00:00,15.3,113.7,80.0,963.0,TY
WP2013_24,2013-10-13 12:00:00,15.4,112.9,80.0,963.0,TY
WP2013_24,2013-10-13 12:00:00,15.4,112.9,80.0,963.0,TY
WP2013_24,2013-10-13 12:00:00,15.4,112.9,80.0,963.0,TY
WP2013_24,2013-10-13 18:00:00,15.5,112.0,80.0,963.0,TY
WP2013_24,2013-10-13 18:00:00,15.5,112.0,80.0,963.0,TY
WP2013_24,2013-10-13 18:00:00,15.5,112.0,80.0,963.0,TY
WP2013_24,2013-10-14 00:00:00,15.8,111.5,80.0,963.0,TY
WP2013_24,2013-10-14 00:00:00,15.8,111.5,80.0,963.0,TY
WP2013_24,2013-10-14 00:00:00,15.8,111.5,80.0,963.0,TY
WP2013_24,2013-10-14 06:00:00,15.9,110.7,80.0,963.0,TY
WP2013_24,2013-10-14 06:00:00,15.9,110.7,80.0,963.0,TY
WP2013_24,2013-10-14 06:00:00,15.9,110.7,80.0,963.0,TY
WP2013_24,2013-10-14 12:00:00,16.0,110.1,80.0,963.0,TY
WP2013_24,2013-10-14 12:00:00,16.0,110.1,80.0,963.0,TY
WP2013_24,2013-10-14 12:00:00,16.0,110.1,80.0,963.0,TY
WP2013_24,2013-10-14 18:00:00,16.0,109.0,75.0,967.0,TY
WP2013_24,2013-10-14 18:00:00,16.0,109.0,75.0,967.0,TY
WP2013_24,2013-10-14 18:00:00,16.0,109.0,75.0,967.0,TY
WP2013_24,2013-10-15 00:00:00,15.8,108.0,65.0,974.0,TY
WP2013_24,2013-10-15 00:00:00,15.8,108.0,65.0,974.0,TY
WP2013_24,2013-10-15 00:00:00,15.8,108.0,65.0,974.0,TY
WP2013_24,2013-10-15 06:00:00,15.3,107.0,60.0,978.0,TS
WP2013_24,2013-10-15 06:00:00,15.3,107.0,60.0,978.0,TS
WP2013_24,2013-10-15 12:00:00,15.0,105.7,45.0,989.0,TS
WP2013_25,2013-10-09 12:00:00,14.0,147.5,15.0,1010.0,DB
WP2013_25,2013-10-09 18:00:00,13.9,146.7,15.0,1010.0,DB
WP2013_25,2013-10-10 00:00:00,13.8,145.9,15.0,1010.0,DB
WP2013_25,2013-10-10 06:00:00,13.6,144.7,20.0,1004.0,DB
WP2013_25,2013-10-10 12:00:00,13.3,143.7,25.0,1004.0,TD
WP2013_25,2013-10-10 18:00:00,13.5,143.0,35.0,996.0,TS
WP2013_25,2013-10-11 00:00:00,13.9,142.2,40.0,993.0,TS
WP2013_25,2013-10-11 06:00:00,14.4,141.4,50.0,985.0,TS
WP2013_25,2013-10-11 12:00:00,14.9,140.6,50.0,985.0,TS
WP2013_25,2013-10-11 12:00:00,14.9,140.6,50.0,985.0,TS
WP2013_25,2013-10-11 18:00:00,15.5,139.9,60.0,978.0,TS
WP2013_25,2013-10-11 18:00:00,15.5,139.9,60.0,978.0,TS
WP2013_25,2013-10-12 00:00:00,16.0,139.2,60.0,978.0,TS
WP2013_25,2013-10-12 00:00:00,16.0,139.2,60.0,978.0,TS
WP2013_25,2013-10-12 06:00:00,16.7,138.8,60.0,978.0,TS
WP2013_25,2013-10-12 06:00:00,16.7,138.8,60.0,978.0,TS
WP2013_25,2013-10-12 12:00:00,17.2,138.4,65.0,974.0,TY
WP2013_25,2013-10-12 12:00:00,17.2,138.4,65.0,974.0,TY
WP2013_25,2013-10-12 18:00:00,17.9,137.9,80.0,963.0,TY
WP2013_25,2013-10-12 18:00:00,17.9,137.9,80.0,963.0,TY
WP2013_25,2013-10-12 18:00:00,17.9,137.9,80.0,963.0,TY
WP2013_25,2013-10-13 00:00:00,18.4,137.4,85.0,959.0,TY
WP2013_25,2013-10-13 00:00:00,18.4,137.4,85.0,959.0,TY
WP2013_25,2013-10-13 00:00:00,18.4,137.4,85.0,959.0,TY
WP2013_25,2013-10-13 06:00:00,19.1,137.1,105.0,944.0,TY
WP2013_25,2013-10-13 06:00:00,19.1,137.1,105.0,944.0,TY
WP2013_25,2013-10-13 06:00:00,19.1,137.1,105.0,944.0,TY
WP2013_25,2013-10-13 12:00:00,19.8,136.4,110.0,941.0,TY
WP2013_25,2013-10-13 12:00:00,19.8,136.4,110.0,941.0,TY
WP2013_25,2013-10-13 12:00:00,19.8,136.4,110.0,941.0,TY
WP2013_25,2013-10-13 18:00:00,20.6,135.9,120.0,933.0,TY
WP2013_25,2013-10-13 18:00:00,20.6,135.9,120.0,933.0,TY
WP2013_25,2013-10-13 18:00:00,20.6,135.9,120.0,933.0,TY
WP2013_25,2013-10-14 00:00:00,21.7,135.4,110.0,941.0,TY
WP2013_25,2013-10-14 00:00:00,21.7,135.4,110.0,941.0,TY
WP2013_25,2013-10-14 00:00:00,21.7,135.4,110.0,941.0,TY
WP2013_25,2013-10-14 06:00:00,23.0,134.9,110.0,941.0,TY
WP2013_25,2013-10-14 06:00:00,23.0,134.9,110.0,941.0,TY
WP2013_25,2013-10-14 06:00:00,23.0,134.9,110.0,941.0,TY
WP2013_25,2013-10-14 12:00:00,24.2,134.3,100.0,948.0,TY
WP2013_25,2013-10-14 12:00:00,24.2,134.3,100.0,948.0,TY
WP2013_25,2013-10-14 12:00:00,24.2,134.3,100.0,948.0,TY
WP2013_25,2013-10-14 18:00:00,25.6,133.9,100.0,948.0,TY
WP2013_25,2013-10-14 18:00:00,25.6,133.9,100.0,948.0,TY
WP2013_25,2013-10-14 18:00:00,25.6,133.9,100.0,948.0,TY
WP2013_25,2013-10-15 00:00:00,27.0,133.9,85.0,959.0,TY
WP2013_25,2013-10-15 00:00:00,27.0,133.9,85.0,959.0,TY
WP2013_25,2013-10-15 00:00:00,27.0,133.9,85.0,959.0,TY
WP2013_25,2013-10-15 06:00:00,28.4,134.6,85.0,959.0,TY
WP2013_25,2013-10-15 06:00:00,28.4,134.6,85.0,959.0,TY
WP2013_25,2013-10-15 06:00:00,28.4,134.6,85.0,959.0,TY
WP2013_25,2013-10-15 12:00:00,30.4,136.4,70.0,970.0,TY
WP2013_25,2013-10-15 12:00:00,30.4,136.4,70.0,970.0,TY
WP2013_25,2013-10-15 12:00:00,30.4,136.4,70.0,970.0,TY
WP2013_25,2013-10-15 18:00:00,32.8,138.9,70.0,970.0,TY
WP2013_25,2013-10-15 18:00:00,32.8,138.9,70.0,970.0,TY
WP2013_25,2013-10-16 00:00:00,36.1,142.1,55.0,982.0,EX
WP2013_25,2013-10-16 00:00:00,36.1,142.1,55.0,982.0,EX
WP2013_25,2013-10-16 06:00:00,40.2,145.4,45.0,989.0,EX
WP2013_26,2013-10-15 12:00:00,14.0,148.4,20.0,1007.0,DB
WP2013_26,2013-10-15 18:00:00,13.6,146.8,20.0,1007.0,DB
WP2013_26,2013-10-16 00:00:00,12.7,145.1,25.0,1004.0,TD
WP2013_26,2013-10-16 06:00:00,12.2,144.1,30.0,1000.0,TD
WP2013_26,2013-10-16 12:00:00,11.6,143.4,40.0,993.0,TS
WP2013_26,2013-10-16 18:00:00,10.9,143.2,55.0,982.0,TS
WP2013_26,2013-10-16 18:00:00,10.9,143.2,55.0,982.0,TS
WP2013_26,2013-10-17 00:00:00,11.0,142.8,65.0,974.0,TY
WP2013_26,2013-10-17 00:00:00,11.0,142.8,65.0,974.0,TY
WP2013_26,2013-10-17 00:00:00,11.0,142.8,65.0,974.0,TY
WP2013_26,2013-10-17 06:00:00,11.4,142.7,80.0,963.0,TY
WP2013_26,2013-10-17 06:00:00,11.4,142.7,80.0,963.0,TY
WP2013_26,2013-10-17 06:00:00,11.4,142.7,80.0,963.0,TY
WP2013_26,2013-10-17 12:00:00,12.0,142.9,95.0,952.0,TY
WP2013_26,2013-10-17 12:00:00,12.0,142.9,95.0,952.0,TY
WP2013_26,2013-10-17 12:00:00,12.0,142.9,95.0,952.0,TY
WP2013_26,2013-10-17 18:00:00,13.2,142.7,110.0,941.0,TY
WP2013_26,2013-10-17 18:00:00,13.2,142.7,110.0,941.0,TY
WP2013_26,2013-10-17 18:00:00,13.2,142.7,110.0,941.0,TY
WP2013_26,2013-10-18 00:00:00,13.8,142.3,115.0,937.0,TY
WP2013_26,2013-10-18 00:00:00,13.8,142.3,115.0,937.0,TY
WP2013_26,2013-10-18 00:00:00,13.8,142.3,115.0,937.0,TY
WP2013_26,2013-10-18 06:00:00,14.2,142.0,125.0,929.0,TY
WP2013_26,2013-10-18 06:00:00,14.2,142.0,125.0,929.0,TY
WP2013_26,2013-10-18 06:00:00,14.2,142.0,125.0,929.0,TY
WP2013_26,2013-10-18 12:00:00,15.2,141.9,130.0,926.0,ST
WP2013_26,2013-10-18 12:00:00,15.2,141.9,130.0,926.0,ST
WP2013_26,2013-10-18 12:00:00,15.2,141.9,130.0,926.0,ST
WP2013_26,2013-10-18 18:00:00,15.9,141.1,135.0,922.0,ST
WP2013_26,2013-10-18 18:00:00,15.9,141.1,135.0,922.0,ST
WP2013_26,2013-10-18 18:00:00,15.9,141.1,135.0,922.0,ST
WP2013_26,2013-10-19 00:00:00,16.2,140.4,135.0,922.0,ST
WP2013_26,2013-10-19 00:00:00,16.2,140.4,135.0,922.0,ST
WP2013_26,2013-10-19 00:00:00,16.2,140.4,135.0,922.0,ST
WP2013_26,2013-10-19 06:00:00,16.7,139.7,135.0,922.0,ST
WP2013_26,2013-10-19 06:00:00,16.7,139.7,135.0,922.0,ST
WP2013_26,2013-10-19 06:00:00,16.7,139.7,135.0,922.0,ST
WP2013_26,2013-10-19 12:00:00,17.1,139.1,140.0,918.0,ST
WP2013_26,2013-10-19 12:00:00,17.1,139.1,140.0,918.0,ST
WP2013_26,2013-10-19 12:00:00,17.1,139.1,140.0,918.0,ST
WP2013_26,2013-10-19 18:00:00,17.4,138.4,140.0,918.0,ST
WP2013_26,2013-10-19 18:00:00,17.4,138.4,140.0,918.0,ST
WP2013_26,2013-10-19 18:00:00,17.4,138.4,140.0,918.0,ST
WP2013_26,2013-10-20 00:00:00,17.8,137.8,135.0,922.0,ST
WP2013_26,2013-10-20 00:00:00,17.8,137.8,135.0,922.0,ST
WP2013_26,2013-10-20 00:00:00,17.8,137.8,135.0,922.0,ST
WP2013_26,2013-10-20 06:00:00,18.3,137.3,125.0,929.0,TY
WP2013_26,2013-10-20 06:00:00,18.3,137.3,125.0,929.0,TY
WP2013_26,2013-10-20 06:00:00,18.3,137.3,125.0,929.0,TY
WP2013_26,2013-10-20 12:00:00,18.7,136.9,115.0,937.0,TY
WP2013_26,2013-10-20 12:00:00,18.7,136.9,115.0,937.0,TY
WP2013_26,2013-10-20 12:00:00,18.7,136.9,115.0,937.0,TY
WP2013_26,2013-10-20 18:00:00,19.3,136.6,110.0,941.0,TY
WP2013_26,2013-10-20 18:00:00,19.3,136.6,110.0,941.0,TY
WP2013_26,2013-10-20 18:00:00,19.3,136.6,110.0,941.0,TY
WP2013_26,2013-10-21 00:00:00,19.8,136.2,100.0,948.0,TY
WP2013_26,2013-10-21 00:00:00,19.8,136.2,100.0,948.0,TY
WP2013_26,2013-10-21 00:00:00,19.8,136.2,100.0,948.0,TY
WP2013_26,2013-10-21 06:00:00,20.4,135.9,95.0,952.0,TY
WP2013_26,2013-10-21 06:00:00,20.4,135.9,95.0,952.0,TY
WP2013_26,2013-10-21 06:00:00,20.4,135.9,95.0,952.0,TY
WP2013_26,2013-10-21 12:00:00,21.0,135.6,90.0,956.0,TY
WP2013_26,2013-10-21 12:00:00,21.0,135.6,90.0,956.0,TY
WP2013_26,2013-10-21 12:00:00,21.0,135.6,90.0,956.0,TY
WP2013_26,2013-10-21 18:00:00,21.7,135.2,85.0,959.0,TY
WP2013_26,2013-10-21 18:00:00,21.7,135.2,85.0,959.0,TY
WP2013_26,2013-10-21 18:00:00,21.7,135.2,85.0,959.0,TY
WP2013_26,2013-10-22 00:00:00,22.2,134.5,80.0,963.0,TY
WP2013_26,2013-10-22 00:00:00,22.2,134.5,80.0,963.0,TY
WP2013_26,2013-10-22 00:00:00,22.2,134.5,80.0,963.0,TY
WP2013_26,2013-10-22 06:00:00,22.7,133.7,85.0,959.0,TY
WP2013_26,2013-10-22 06:00:00,22.7,133.7,85.0,959.0,TY
WP2013_26,2013-10-22 06:00:00,22.7,133.7,85.0,959.0,TY
WP2013_26,2013-10-22 12:00:00,23.2,133.0,90.0,956.0,TY
WP2013_26,2013-10-22 12:00:00,23.2,133.0,90.0,956.0,TY
WP2013_26,2013-10-22 12:00:00,23.2,133.0,90.0,956.0,TY
WP2013_26,2013-10-22 18:00:00,23.6,132.2,90.0,956.0,TY
WP2013_26,2013-10-22 18:00:00,23.6,132.2,90.0,956.0,TY
WP2013_26,2013-10-22 18:00:00,23.6,132.2,90.0,956.0,TY
WP2013_26,2013-10-23 00:00:00,24.0,131.4,80.0,963.0,TY
WP2013_26,2013-10-23 00:00:00,24.0,131.4,80.0,963.0,TY
WP2013_26,2013-10-23 00:00:00,24.0,131.4,80.0,963.0,TY
WP2013_26,2013-10-23 06:00:00,24.3,130.6,70.0,970.0,TY
WP2013_26,2013-10-23 06:00:00,24.3,130.6,70.0,970.0,TY
WP2013_26,2013-10-23 06:00:00,24.3,130.6,70.0,970.0,TY
WP2013_26,2013-10-23 12:00:00,24.5,130.1,70.0,970.0,TY
WP2013_26,2013-10-23 12:00:00,24.5,130.1,70.0,970.0,TY
WP2013_26,2013-10-23 18:00:00,24.8,129.9,65.0,974.0,TY
WP2013_26,2013-10-23 18:00:00,24.8,129.9,65.0,974.0,TY
WP2013_26,2013-10-24 00:00:00,25.1,129.8,60.0,978.0,TS
WP2013_26,2013-10-24 00:00:00,25.1,129.8,60.0,978.0,TS
WP2013_26,2013-10-24 06:00:00,25.8,129.8,60.0,978.0,TS
WP2013_26,2013-10-24 06:00:00,25.8,129.8,60.0,978.0,TS
WP2013_26,2013-10-24 12:00:00,26.5,130.2,60.0,978.0,TS
WP2013_26,2013-10-24 12:00:00,26.5,130.2,60.0,978.0,TS
WP2013_26,2013-10-24 18:00:00,27.2,131.0,60.0,978.0,TS
WP2013_26,2013-10-24 18:00:00,27.2,131.0,60.0,978.0,TS
WP2013_26,2013-10-25 00:00:00,27.9,131.8,55.0,982.0,TS
WP2013_26,2013-10-25 00:00:00,27.9,131.8,55.0,982.0,TS
WP2013_26,2013-10-25 06:00:00,28.8,133.1,50.0,985.0,TS
WP2013_26,2013-10-25 12:00:00,29.7,134.9,50.0,985.0,TS
WP2013_26,2013-10-25 18:00:00,31.2,137.6,40.0,993.0,TS
WP2013_26,2013-10-26 00:00:00,31.8,140.5,40.0,993.0,EX
WP2013_27,2013-10-17 00:00:00,13.8,152.6,15.0,1010.0,DB
WP2013_27,2013-10-17 06:00:00,14.5,153.0,15.0,1010.0,DB
WP2013_27,2013-10-17 12:00:00,15.4,153.3,15.0,1010.0,DB
WP2013_27,2013-10-17 18:00:00,16.3,153.1,20.0,1007.0,DB
WP2013_27,2013-10-18 00:00:00,17.1,152.9,25.0,1004.0,TD
WP2013_27,2013-10-18 06:00:00,17.8,152.6,25.0,1004.0,TD
WP2013_27,2013-10-18 12:00:00,18.4,152.4,25.0,1004.0,TD
WP2013_27,2013-10-18 18:00:00,19.0,152.2,25.0,1004.0,TD
WP2013_27,2013-10-19 00:00:00,19.4,151.7,25.0,1004.0,TD
WP2013_27,2013-10-19 06:00:00,20.2,151.2,30.0,1000.0,TD
WP2013_27,2013-10-19 12:00:00,20.9,150.4,30.0,1000.0,TD
WP2013_27,2013-10-19 18:00:00,21.7,149.0,30.0,1000.0,TD
WP2013_27,2013-10-20 00:00:00,22.5,147.3,25.0,1004.0,TD
WP2013_27,2013-10-20 06:00:00,23.6,145.8,25.0,1004.0,TD
WP2013_27,2013-10-20 12:00:00,24.7,144.3,25.0,1004.0,TD
WP2013_27,2013-10-20 18:00:00,26.2,143.1,25.0,1004.0,TD
WP2013_27,2013-10-21 00:00:00,28.1,142.4,25.0,1004.0,TD
WP2013_27,2013-10-21 06:00:00,29.9,142.4,25.0,1004.0,TD
WP2013_27,2013-10-21 12:00:00,31.1,143.4,25.0,1004.0,TD
WP2013_27,2013-10-21 18:00:00,31.4,144.2,20.0,1007.0,EX
WP2013_27,2013-10-22 00:00:00,31.9,145.9,20.0,1007.0,EX
WP2013_28,2013-10-19 06:00:00,9.2,163.3,15.0,1010.0,DB
WP2013_28,2013-10-19 12:00:00,9.9,163.2,15.0,1010.0,DB
WP2013_28,2013-10-19 18:00:00,10.4,162.7,20.0,1004.0,DB
WP2013_28,2013-10-20 00:00:00,10.7,162.1,20.0,1005.0,DB
WP2013_28,2013-10-20 06:00:00,10.8,161.4,20.0,1007.0,DB
WP2013_28,2013-10-20 12:00:00,10.5,160.9,25.0,1004.0,TD
WP2013_28,2013-10-20 18:00:00,10.9,160.8,35.0,996.0,TS
WP2013_28,2013-10-21 00:00:00,11.6,160.9,45.0,989.0,TS
WP2013_28,2013-10-21 06:00:00,12.2,160.6,50.0,985.0,TS
WP2013_28,2013-10-21 12:00:00,13.1,160.0,60.0,978.0,TS
WP2013_28,2013-10-21 12:00:00,13.1,160.0,60.0,978.0,TS
WP2013_28,2013-10-21 18:00:00,13.9,159.1,70.0,970.0,TY
WP2013_28,2013-10-21 18:00:00,13.9,159.1,70.0,970.0,TY
WP2013_28,2013-10-22 00:00:00,15.1,158.1,90.0,956.0,TY
WP2013_28,2013-10-22 00:00:00,15.1,158.1,90.0,956.0,TY
WP2013_28,2013-10-22 00:00:00,15.1,158.1,90.0,956.0,TY
WP2013_28,2013-10-22 06:00:00,16.3,156.7,105.0,944.0,TY
WP2013_28,2013-10-22 06:00:00,16.3,156.7,105.0,944.0,TY
WP2013_28,2013-10-22 06:00:00,16.3,156.7,105.0,944.0,TY
WP2013_28,2013-10-22 12:00:00,17.2,155.3,125.0,929.0,TY
WP2013_28,2013-10-22 12:00:00,17.2,155.3,125.0,929.0,TY
WP2013_28,2013-10-22 12:00:00,17.2,155.3,125.0,929.0,TY
WP2013_28,2013-10-22 18:00:00,18.1,153.8,140.0,918.0,ST
WP2013_28,2013-10-22 18:00:00,18.1,153.8,140.0,918.0,ST
WP2013_28,2013-10-22 18:00:00,18.1,153.8,140.0,918.0,ST
WP2013_28,2013-10-23 00:00:00,18.6,152.2,140.0,918.0,ST
WP2013_28,2013-10-23 00:00:00,18.6,152.2,140.0,918.0,ST
WP2013_28,2013-10-23 00:00:00,18.6,152.2,140.0,918.0,ST
WP2013_28,2013-10-23 06:00:00,19.0,150.9,135.0,922.0,ST
WP2013_28,2013-10-23 06:00:00,19.0,150.9,135.0,922.0,ST
WP2013_28,2013-10-23 06:00:00,19.0,150.9,135.0,922.0,ST
WP2013_28,2013-10-23 12:00:00,19.4,149.8,140.0,918.0,ST
WP2013_28,2013-10-23 12:00:00,19.4,149.8,140.0,918.0,ST
WP2013_28,2013-10-23 12:00:00,19.4,149.8,140.0,918.0,ST
WP2013_28,2013-10-23 18:00:00,19.9,148.7,140.0,918.0,ST
WP2013_28,2013-10-23 18:00:00,19.9,148.7,140.0,918.0,ST
WP2013_28,2013-10-23 18:00:00,19.9,148.7,140.0,918.0,ST
WP2013_28,2013-10-24 00:00:00,20.6,147.6,135.0,922.0,ST
WP2013_28,2013-10-24 00:00:00,20.6,147.6,135.0,922.0,ST
WP2013_28,2013-10-24 00:00:00,20.6,147.6,135.0,922.0,ST
WP2013_28,2013-10-24 06:00:00,21.4,146.5,130.0,926.0,ST
WP2013_28,2013-10-24 06:00:00,21.4,146.5,130.0,926.0,ST
WP2013_28,2013-10-24 06:00:00,21.4,146.5,130.0,926.0,ST
WP2013_28,2013-10-24 12:00:00,22.4,145.6,125.0,929.0,TY
WP2013_28,2013-10-24 12:00:00,22.4,145.6,125.0,929.0,TY
WP2013_28,2013-10-24 12:00:00,22.4,145.6,125.0,929.0,TY
WP2013_28,2013-10-24 18:00:00,23.6,144.7,120.0,933.0,TY
WP2013_28,2013-10-24 18:00:00,23.6,144.7,120.0,933.0,TY
WP2013_28,2013-10-24 18:00:00,23.6,144.7,120.0,933.0,TY
WP2013_28,2013-10-25 00:00:00,25.0,144.3,115.0,937.0,TY
WP2013_28,2013-10-25 00:00:00,25.0,144.3,115.0,937.0,TY
WP2013_28,2013-10-25 00:00:00,25.0,144.3,115.0,937.0,TY
WP2013_28,2013-10-25 06:00:00,26.9,144.5,115.0,937.0,TY
WP2013_28,2013-10-25 06:00:00,26.9,144.5,115.0,937.0,TY
WP2013_28,2013-10-25 06:00:00,26.9,144.5,115.0,937.0,TY
WP2013_28,2013-10-25 12:00:00,29.2,145.0,100.0,948.0,TY
WP2013_28,2013-10-25 12:00:00,29.2,145.0,100.0,948.0,TY
WP2013_28,2013-10-25 12:00:00,29.2,145.0,100.0,948.0,TY
WP2013_28,2013-10-25 18:00:00,31.8,146.7,95.0,952.0,TY
WP2013_28,2013-10-25 18:00:00,31.8,146.7,95.0,952.0,TY
WP2013_28,2013-10-25 18:00:00,31.8,146.7,95.0,952.0,TY
WP2013_28,2013-10-26 00:00:00,34.5,148.8,75.0,967.0,TY
WP2013_28,2013-10-26 00:00:00,34.5,148.8,75.0,967.0,TY
WP2013_28,2013-10-26 00:00:00,34.5,148.8,75.0,967.0,TY
WP2013_28,2013-10-26 06:00:00,37.2,152.7,65.0,974.0,EX
WP2013_28,2013-10-26 06:00:00,37.2,152.7,65.0,974.0,EX
WP2013_28,2013-10-26 06:00:00,37.2,152.7,65.0,974.0,EX
WP2013_28,2013-10-26 12:00:00,39.6,156.5,45.0,989.0,EX
WP2013_29,2013-10-28 00:00:00,14.4,140.0,15.0,1010.0,DB
WP2013_29,2013-10-28 06:00:00,14.7,138.6,20.0,1006.0,DB
WP2013_29,2013-10-28 12:00:00,14.9,137.3,20.0,1006.0,DB
WP2013_29,2013-10-28 18:00:00,15.8,136.2,20.0,1007.0,DB
WP2013_29,2013-10-29 00:00:00,15.5,134.6,25.0,1004.0,TD
WP2013_29,2013-10-29 06:00:00,15.6,133.8,25.0,1004.0,TD
WP2013_29,2013-10-29 12:00:00,15.7,132.5,30.0,1000.0,TD
WP2013_29,2013-10-29 18:00:00,16.0,131.1,30.0,1000.0,TD
WP2013_29,2013-10-30 00:00:00,16.4,129.8,40.0,993.0,TS
WP2013_29,2013-10-30 06:00:00,16.8,128.3,45.0,989.0,TS
WP2013_29,2013-10-30 12:00:00,17.1,126.9,60.0,978.0,TS
WP2013_29,2013-10-30 12:00:00,17.1,126.9,60.0,978.0,TS
WP2013_29,2013-10-30 18:00:00,17.5,125.5,70.0,970.0,TY
WP2013_29,2013-10-30 18:00:00,17.5,125.5,70.0,970.0,TY
WP2013_29,2013-10-30 18:00:00,17.5,125.5,70.0,970.0,TY
WP2013_29,2013-10-31 00:00:00,17.7,124.2,80.0,963.0,TY
WP2013_29,2013-10-31 00:00:00,17.7,124.2,80.0,963.0,TY
WP2013_29,2013-10-31 00:00:00,17.7,124.2,80.0,963.0,TY
WP2013_29,2013-10-31 06:00:00,17.9,123.0,80.0,963.0,TY
WP2013_29,2013-10-31 06:00:00,17.9,123.0,80.0,963.0,TY
WP2013_29,2013-10-31 06:00:00,17.9,123.0,80.0,963.0,TY
WP2013_29,2013-10-31 12:00:00,18.2,121.8,90.0,956.0,TY
WP2013_29,2013-10-31 12:00:00,18.2,121.8,90.0,956.0,TY
WP2013_29,2013-10-31 12:00:00,18.2,121.8,90.0,956.0,TY
WP2013_29,2013-10-31 18:00:00,18.5,120.5,80.0,963.0,TY
WP2013_29,2013-10-31 18:00:00,18.5,120.5,80.0,963.0,TY
WP2013_29,2013-10-31 18:00:00,18.5,120.5,80.0,963.0,TY
WP2013_29,2013-11-01 00:00:00,18.8,119.3,80.0,963.0,TY
WP2013_29,2013-11-01 00:00:00,18.8,119.3,80.0,963.0,TY
WP2013_29,2013-11-01 00:00:00,18.8,119.3,80.0,963.0,TY
WP2013_29,2013-11-01 06:00:00,19.0,118.2,80.0,963.0,TY
WP2013_29,2013-11-01 06:00:00,19.0,118.2,80.0,963.0,TY
WP2013_29,2013-11-01 06:00:00,19.0,118.2,80.0,963.0,TY
WP2013_29,2013-11-01 12:00:00,19.2,117.1,85.0,959.0,TY
WP2013_29,2013-11-01 12:00:00,19.2,117.1,85.0,959.0,TY
WP2013_29,2013-11-01 12:00:00,19.2,117.1,85.0,959.0,TY
WP2013_29,2013-11-01 18:00:00,19.4,116.4,100.0,948.0,TY
WP2013_29,2013-11-01 18:00:00,19.4,116.4,100.0,948.0,TY
WP2013_29,2013-11-01 18:00:00,19.4,116.4,100.0,948.0,TY
WP2013_29,2013-11-02 00:00:00,19.6,115.8,105.0,944.0,TY
WP2013_29,2013-11-02 00:00:00,19.6,115.8,105.0,944.0,TY
WP2013_29,2013-11-02 00:00:00,19.6,115.8,105.0,944.0,TY
WP2013_29,2013-11-02 06:00:00,19.9,115.3,100.0,948.0,TY
WP2013_29,2013-11-02 06:00:00,19.9,115.3,100.0,948.0,TY
WP2013_29,2013-11-02 06:00:00,19.9,115.3,100.0,948.0,TY
WP2013_29,2013-11-02 12:00:00,20.1,115.0,95.0,952.0,TY
WP2013_29,2013-11-02 12:00:00,20.1,115.0,95.0,952.0,TY
WP2013_29,2013-11-02 12:00:00,20.1,115.0,95.0,952.0,TY
WP2013_29,2013-11-02 18:00:00,20.2,114.8,80.0,963.0,TY
WP2013_29,2013-11-02 18:00:00,20.2,114.8,80.0,963.0,TY
WP2013_29,2013-11-02 18:00:00,20.2,114.8,80.0,963.0,TY
WP2013_29,2013-11-03 00:00:00,20.2,114.6,75.0,967.0,TY
WP2013_29,2013-11-03 00:00:00,20.2,114.6,75.0,967.0,TY
WP2013_29,2013-11-03 00:00:00,20.2,114.6,75.0,967.0,TY
WP2013_29,2013-11-03 06:00:00,20.1,114.4,65.0,974.0,TY
WP2013_29,2013-11-03 06:00:00,20.1,114.4,65.0,974.0,TY
WP2013_29,2013-11-03 06:00:00,20.1,114.4,65.0,974.0,TY
WP2013_29,2013-11-03 12:00:00,19.8,113.9,55.0,982.0,TS
WP2013_29,2013-11-03 12:00:00,19.8,113.9,55.0,982.0,TS
